race_id,numeric_race_id,date,course,race_number,race_name,target_surface,target_distance,turn,weather,track_condition,frame_number,horse_number,horse_name,horse_url,horse_id,sex,age,weight_carried,jockey,odds,popularity,numeric_race_id_race,date_race,race_name_race,turn_race,weather_race,track_condition_race,history_count,history_confidence,layoff_days,layoff_penalty,last_finish,last3_avg_finish,avg_finish,corner4_count,last3_avg_corner4,avg_corner4,front_rate,running_style,style_confidence,style_source,same_distance_count,same_distance_avg_finish,same_surface_count,same_surface_avg_finish,distance_score,history_score,corner4_restored_flag,used_history_date_col,grade_points_last3_raw,grade_points_last3,stayer_grade_points_last3_raw,stayer_grade_points_last3,grade_distance_style_points_last3_raw,grade_distance_style_points_last3,style_distance_fit_weight,grade_sample_confidence,gate,field_size,gate_risk_score,inside_traffic_risk,style_disadvantage_score,nige_count,senkou_count,sashi_count,oikomi_count,pace_pressure,pace_pressure_rate,pace_collapse_risk_v2,win5_leg,race_label
2026-07-25-03-11,202601010111,2026-07-25,札幌,11,TVh賞,芝,1200,右,unknown,良,0,1,アスクケンタッキー,https://db.netkeiba.com/horse/2023110100/,2023110100,牡,3,55.0,武豊,,,202601010111,2026-07-25,TVh賞,右,unknown,良,6,1.0,14.0,0.0,1.0,4.333333333333333,5.833333333333333,6,4.333333333333333,3.0,0.8333333333333334,先行,1.0,corner4_last3,6,5.833333333333333,1,1.0,0.639333,0.891481,1,history_date,0.2115,0.190631,0.0,0.0,0.200925,0.182026,0.95,1.0,0,12,0.4666666666666667,0.0,0.0,2,6,1,3,7.200000000000001,0.6000000000000001,0.36,1,2026-07-25-03-11
2026-07-25-03-11,202601010111,2026-07-25,札幌,11,TVh賞,芝,1200,右,unknown,良,0,2,アンジュプロミス,https://db.netkeiba.com/horse/2023102577/,2023102577,牝,3,53.0,古川奈,,,202601010111,2026-07-25,TVh賞,右,unknown,良,10,1.0,21.0,0.0,8.0,7.0,4.0,10,2.6666666666666665,1.9,1.0,逃げ,1.0,corner4_last3,9,4.0,8,3.875,0.71125,0.732778,1,history_date,0.11475,0.108411,0.0,0.0,0.109012,0.103281,0.95,1.0,0,12,0.3076923076923077,0.0,0.0,2,6,1,3,7.200000000000001,0.6000000000000001,0.36,1,2026-07-25-03-11
2026-07-25-03-11,202601010111,2026-07-25,札幌,11,TVh賞,芝,1200,右,unknown,良,0,3,ウィルオレオール,https://db.netkeiba.com/horse/2022109024/,2022109024,牡,4,58.0,石川倭,,,202601010111,2026-07-25,TVh賞,右,unknown,良,16,1.0,21.0,0.0,12.0,7.333333333333333,4.6875,16,6.0,4.4375,0.625,先行,1.0,corner4_last3,4,4.25,2,8.5,0.576,0.665463,1,history_date,0.01364,0.013547,0.0,0.0,0.007775,0.007745,0.95,1.0,0,12,0.45128205128205134,0.0,0.0,2,6,1,3,7.200000000000001,0.6000000000000001,0.36,1,2026-07-25-03-11
2026-07-25-03-11,202601010111,2026-07-25,札幌,11,TVh賞,芝,1200,右,unknown,良,0,4,エヴァンスウィート,https://db.netkeiba.com/horse/2021105689/,2021105689,牝,5,56.0,吉田隼,,,202601010111,2026-07-25,TVh賞,右,unknown,良,16,1.0,21.0,0.0,7.0,8.333333333333334,5.625,16,12.0,6.9375,0.1875,追込,1.0,corner4_last3,10,5.7,16,5.625,0.65975,0.70463,1,history_date,0.02992,0.029477,0.0,0.0,0.020944,0.020726,0.7,1.0,0,12,0.6974358974358974,0.6,0.35,2,6,1,3,7.200000000000001,0.6000000000000001,0.36,1,2026-07-25-03-11
2026-07-25-03-11,202601010111,2026-07-25,札幌,11,TVh賞,芝,1200,右,unknown,良,0,5,クリエープキー,https://db.netkeiba.com/horse/2023103355/,2023103355,牝,3,53.0,吉田豊,,,202601010111,2026-07-25,TVh賞,右,unknown,良,11,1.0,14.0,0.0,7.0,7.0,6.363636363636363,11,6.0,4.181818181818182,0.7272727272727273,先行,1.0,corner4_last3,11,6.363636363636363,11,6.363636363636363,0.639091,0.736162,1,history_date,0.11475,0.108411,0.0,0.0,0.109012,0.103281,0.95,1.0,0,12,0.46153846153846156,0.0,0.0,2,6,1,3,7.200000000000001,0.6000000000000001,0.36,1,2026-07-25-03-11
2026-07-25-03-11,202601010111,2026-07-25,札幌,11,TVh賞,芝,1200,右,unknown,良,0,6,ゴールドサーベル,https://db.netkeiba.com/horse/2021105039/,2021105039,牡,5,58.0,小沢,,,202601010111,2026-07-25,TVh賞,右,unknown,良,22,1.0,21.0,0.0,15.0,13.333333333333334,7.818181818181818,22,10.666666666666666,10.181818181818182,0.09090909090909091,追込,1.0,corner4_last3,17,8.705882352941176,19,7.368421052631579,0.582198,0.453215,1,history_date,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0,12,0.48205128205128195,0.6,0.35,2,6,1,3,7.200000000000001,0.6000000000000001,0.36,1,2026-07-25-03-11
2026-07-25-03-11,202601010111,2026-07-25,札幌,11,TVh賞,芝,1200,右,unknown,良,0,7,サウスバンク,https://db.netkeiba.com/horse/2022101443/,2022101443,牝,4,56.0,丹内,,,202601010111,2026-07-25,TVh賞,右,unknown,良,12,1.0,21.0,0.0,10.0,5.0,4.090909090909091,11,1.0,1.6363636363636365,0.9166666666666666,逃げ,1.0,corner4_last3,12,4.090909090909091,12,4.090909090909091,0.707273,0.756818,1,history_date,0.17138,0.157499,0.0,0.0,0.162811,0.150248,0.95,1.0,0,12,0.2923076923076923,0.0,0.0,2,6,1,3,7.200000000000001,0.6000000000000001,0.36,1,2026-07-25-03-11
2026-07-25-03-11,202601010111,2026-07-25,札幌,11,TVh賞,芝,1200,右,unknown,良,0,8,シカゴスティング,https://db.netkeiba.com/horse/2021105242/,2021105242,牝,5,56.0,武豊,,,202601010111,2026-07-25,TVh賞,右,unknown,良,20,1.0,21.0,0.0,4.0,5.666666666666667,5.45,20,8.666666666666666,5.85,0.3,差し,1.0,corner4_last3,17,5.235294117647059,20,5.45,0.670794,0.816704,1,history_date,0.0352,0.034588,0.0,0.0,0.02992,0.029477,0.85,1.0,0,12,0.6256410256410256,0.6,0.2,2,6,1,3,7.200000000000001,0.6000000000000001,0.36,1,2026-07-25-03-11
2026-07-25-03-11,202601010111,2026-07-25,札幌,11,TVh賞,芝,1200,右,unknown,良,0,9,パクスロマーナ,https://db.netkeiba.com/horse/2020104616/,2020104616,牝,6,56.0,舟山,,,202601010111,2026-07-25,TVh賞,右,unknown,良,43,1.0,21.0,0.0,6.0,7.666666666666667,6.357142857142857,42,5.0,4.523809523809524,0.627906976744186,先行,1.0,corner4_last3,38,6.972972972972973,18,6.833333333333333,0.622207,0.732672,1,history_date,0.11594,0.109471,0.0,0.0,0.110143,0.104294,0.95,1.0,0,12,0.3948717948717949,0.0,0.0,2,6,1,3,7.200000000000001,0.6000000000000001,0.36,1,2026-07-25-03-11
2026-07-25-03-11,202601010111,2026-07-25,札幌,11,TVh賞,芝,1200,右,unknown,良,0,10,メルトユアハート,https://db.netkeiba.com/horse/2021100143/,2021100143,牝,5,56.0,横山和,,,202601010111,2026-07-25,TVh賞,右,unknown,良,17,1.0,21.0,0.0,2.0,8.0,5.705882352941177,17,4.666666666666667,4.0,0.7058823529411765,先行,1.0,corner4_last3,3,8.0,17,5.705882352941177,0.540941,0.782418,1,history_date,0.1364,0.127506,0.0,0.0,0.12958,0.121536,0.95,1.0,0,12,0.36923076923076925,0.0,0.0,2,6,1,3,7.200000000000001,0.6000000000000001,0.36,1,2026-07-25-03-11
