race_id,numeric_race_id,date,course,race_number,race_name,target_surface,target_distance,turn,weather,track_condition,frame_number,horse_number,horse_name,horse_url,horse_id,sex,age,weight_carried,jockey,odds,popularity,numeric_race_id_race,date_race,race_name_race,turn_race,weather_race,track_condition_race,history_count,history_confidence,layoff_days,layoff_penalty,last_finish,last3_avg_finish,avg_finish,corner4_count,last3_avg_corner4,avg_corner4,front_rate,running_style,style_confidence,style_source,same_distance_count,same_distance_avg_finish,same_surface_count,same_surface_avg_finish,distance_score,history_score,corner4_restored_flag,used_history_date_col,grade_points_last3_raw,grade_points_last3,stayer_grade_points_last3_raw,stayer_grade_points_last3,grade_distance_style_points_last3_raw,grade_distance_style_points_last3,style_distance_fit_weight,grade_sample_confidence,gate,field_size,gate_risk_score,inside_traffic_risk,style_disadvantage_score,nige_count,senkou_count,sashi_count,oikomi_count,pace_pressure,pace_pressure_rate,pace_collapse_risk_v2,win5_leg,race_label
2026-07-25-01-07,202604020107,2026-07-25,新潟,7,新潟日報賞,芝,1400,左,unknown,良,0,1,アームテイル,https://db.netkeiba.com/horse/2020106900/,2020106900,牝,6,56.0,吉田豊,,,202604020107,2026-07-25,新潟日報賞,左,unknown,良,25,1.0,90.0,0.045,11.0,13.0,7.2,25,7.0,7.2,0.36,差し,1.0,corner4_last3,16,7.8125,25,7.2,0.60175,0.475222,1,history_date,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.0,0,18,0.34736842105263155,0.8,0.2,1,7,7,3,6.800000000000001,0.3777777777777778,0.28222222222222226,1,2026-07-25-01-07
2026-07-25-01-07,202604020107,2026-07-25,新潟,7,新潟日報賞,芝,1400,左,unknown,良,0,2,ヴェサリウス,https://db.netkeiba.com/horse/2021104401/,2021104401,牡,5,58.0,横山武,,,202604020107,2026-07-25,新潟日報賞,左,unknown,良,16,1.0,34.0,0.0,8.0,6.0,5.6875,16,7.666666666666667,4.4375,0.625,差し,1.0,corner4_last3,14,5.5,11,5.909090909090909,0.660909,0.751389,1,history_date,0.02992,0.029477,0.0,0.0,0.025432,0.025111,0.85,1.0,0,18,0.5157894736842106,0.8,0.2,1,7,7,3,6.800000000000001,0.3777777777777778,0.28222222222222226,1,2026-07-25-01-07
2026-07-25-01-07,202604020107,2026-07-25,新潟,7,新潟日報賞,芝,1400,左,unknown,良,0,3,ウナギノボリ,https://db.netkeiba.com/horse/2019107016/,2019107016,牡,7,58.0,菊沢,,,202604020107,2026-07-25,新潟日報賞,左,unknown,良,59,1.0,14.0,0.0,8.0,12.333333333333334,8.086206896551724,59,10.333333333333334,11.745762711864407,0.01694915254237288,追込,1.0,corner4_last3,55,8.11111111111111,25,7.88,0.588978,0.575358,1,history_date,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0,18,0.4666666666666667,0.8,0.35,1,7,7,3,6.800000000000001,0.3777777777777778,0.28222222222222226,1,2026-07-25-01-07
2026-07-25-01-07,202604020107,2026-07-25,新潟,7,新潟日報賞,芝,1400,左,unknown,良,0,4,エイムフォーエース,https://db.netkeiba.com/horse/2021104167/,2021104167,牡,5,58.0,高杉,,,202604020107,2026-07-25,新潟日報賞,左,unknown,良,30,1.0,62.0,0.02,10.0,8.333333333333334,7.0,30,11.666666666666666,9.633333333333333,0.06666666666666667,追込,1.0,corner4_last3,27,6.925925925925926,25,7.6,0.615481,0.636852,1,history_date,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0,18,0.5929824561403508,0.8,0.35,1,7,7,3,6.800000000000001,0.3777777777777778,0.28222222222222226,1,2026-07-25-01-07
2026-07-25-01-07,202604020107,2026-07-25,新潟,7,新潟日報賞,芝,1400,左,unknown,良,0,5,エマヌエーレ,https://db.netkeiba.com/horse/2020103280/,2020103280,牡,6,58.0,鮫島駿,,,202604020107,2026-07-25,新潟日報賞,左,unknown,良,32,1.0,55.0,0.02,3.0,4.0,5.5625,32,7.666666666666667,5.6875,0.4375,差し,1.0,corner4_last3,24,5.416666666666667,31,5.516129032258065,0.666505,0.853611,1,history_date,0.13376,0.1252,0.0,0.0,0.113696,0.107471,0.85,1.0,0,18,0.5578947368421053,0.8,0.2,1,7,7,3,6.800000000000001,0.3777777777777778,0.28222222222222226,1,2026-07-25-01-07
2026-07-25-01-07,202604020107,2026-07-25,新潟,7,新潟日報賞,芝,1400,左,unknown,良,0,6,キタサンダムール,https://db.netkeiba.com/horse/2020102310/,2020102310,牝,6,56.0,田山,,,202604020107,2026-07-25,新潟日報賞,左,unknown,良,22,1.0,55.0,0.02,2.0,6.0,5.095238095238095,21,6.333333333333333,5.476190476190476,0.4090909090909091,先行,1.0,corner4_last3,14,5.6923076923076925,22,5.095238095238095,0.665201,0.817354,1,history_date,0.1364,0.127506,0.0,0.0,0.12958,0.121536,0.95,1.0,0,18,0.4736842105263158,0.2,0.0,1,7,7,3,6.800000000000001,0.3777777777777778,0.28222222222222226,1,2026-07-25-01-07
2026-07-25-01-07,202604020107,2026-07-25,新潟,7,新潟日報賞,芝,1400,左,unknown,良,0,7,コートアリシアン,https://db.netkeiba.com/horse/2022105326/,2022105326,牝,4,56.0,津村,,,202604020107,2026-07-25,新潟日報賞,左,unknown,良,13,1.0,62.0,0.02,2.0,3.3333333333333335,3.769230769230769,13,5.0,7.6923076923076925,0.23076923076923078,先行,1.0,corner4_last3,13,3.769230769230769,13,3.769230769230769,0.716923,0.892877,1,history_date,0.22836,0.204162,0.0,0.0,0.216942,0.195023,0.95,1.0,0,18,0.48771929824561405,0.2,0.0,1,7,7,3,6.800000000000001,0.3777777777777778,0.28222222222222226,1,2026-07-25-01-07
2026-07-25-01-07,202604020107,2026-07-25,新潟,7,新潟日報賞,芝,1400,左,unknown,良,0,8,スティールブルー,https://db.netkeiba.com/horse/2021105888/,2021105888,牝,5,56.0,古川吉,,,202604020107,2026-07-25,新潟日報賞,左,unknown,良,16,1.0,34.0,0.0,9.0,7.666666666666667,6.0,16,8.333333333333334,6.625,0.3125,差し,1.0,corner4_last3,16,6.0,11,4.818181818181818,0.661818,0.692593,1,history_date,0.02992,0.029477,0.0,0.0,0.025432,0.025111,0.85,1.0,0,18,0.5017543859649123,0.8,0.2,1,7,7,3,6.800000000000001,0.3777777777777778,0.28222222222222226,1,2026-07-25-01-07
2026-07-25-01-07,202604020107,2026-07-25,新潟,7,新潟日報賞,芝,1400,左,unknown,良,0,9,スマイルアップ,https://db.netkeiba.com/horse/2019103815/,2019103815,牝,7,56.0,松岡,,,202604020107,2026-07-25,新潟日報賞,左,unknown,良,37,1.0,14.0,0.0,3.0,6.666666666666667,6.861111111111111,37,3.6666666666666665,5.027027027027027,0.5405405405405406,先行,1.0,corner4_last3,35,6.911764705882353,13,7.230769230769231,0.619457,0.79821,1,history_date,0.14652,0.136292,0.0,0.0,0.139194,0.129941,0.95,1.0,0,18,0.37543859649122807,0.2,0.0,1,7,7,3,6.800000000000001,0.3777777777777778,0.28222222222222226,1,2026-07-25-01-07
2026-07-25-01-07,202604020107,2026-07-25,新潟,7,新潟日報賞,芝,1400,左,unknown,良,0,10,チューラワンサ,https://db.netkeiba.com/horse/2022104918/,2022104918,牝,4,56.0,原,,,202604020107,2026-07-25,新潟日報賞,左,unknown,良,9,1.0,90.0,0.045,12.0,8.666666666666666,5.222222222222222,9,6.333333333333333,6.333333333333333,0.3333333333333333,先行,1.0,corner4_last3,9,5.222222222222222,9,5.222222222222222,0.673333,0.583272,1,history_date,0.0945,0.090172,0.0,0.0,0.089775,0.085863,0.95,1.0,0,18,0.4175438596491228,0.2,0.0,1,7,7,3,6.800000000000001,0.3777777777777778,0.28222222222222226,1,2026-07-25-01-07
