race_id,numeric_race_id,date,course,race_number,race_name,target_surface,target_distance,turn,weather,track_condition,frame_number,horse_number,horse_name,horse_url,horse_id,sex,age,weight_carried,jockey,odds,popularity,numeric_race_id_race,date_race,race_name_race,turn_race,weather_race,track_condition_race,history_count,history_confidence,layoff_days,layoff_penalty,last_finish,last3_avg_finish,avg_finish,corner4_count,last3_avg_corner4,avg_corner4,front_rate,running_style,style_confidence,style_source,same_distance_count,same_distance_avg_finish,same_surface_count,same_surface_avg_finish,distance_score,history_score,corner4_restored_flag,used_history_date_col,grade_points_last3_raw,grade_points_last3,stayer_grade_points_last3_raw,stayer_grade_points_last3,grade_distance_style_points_last3_raw,grade_distance_style_points_last3,style_distance_fit_weight,grade_sample_confidence,gate,field_size,gate_risk_score,inside_traffic_risk,style_disadvantage_score,nige_count,senkou_count,sashi_count,oikomi_count,pace_pressure,pace_pressure_rate,pace_collapse_risk_v2,win5_leg,race_label
2026-07-25-03-10,202601010110,2026-07-25,札幌,10,ライラック賞,芝,2600,右,unknown,良,0,1,アスクデッドヒート,https://db.netkeiba.com/horse/2022105839/,2022105839,牡,4,58.0,古川奈,,,202601010110,2026-07-25,ライラック賞,右,unknown,良,20,1.0,20.0,0.0,2.0,4.0,4.25,20,6.666666666666667,6.05,0.35,差し,1.0,corner4_last3,12,2.75,17,3.8823529411764706,0.736176,0.893333,1,history_date,0.11718,0.110575,0.11718,0.110575,0.111321,0.105348,0.95,1.0,0,11,0.6000000000000001,0.6,0.2,2,5,4,0,6.4,0.5818181818181819,0.35363636363636364,1,2026-07-25-03-10
2026-07-25-03-10,202601010110,2026-07-25,札幌,10,ライラック賞,芝,2600,右,unknown,良,0,2,ヴァイザーバルコ,https://db.netkeiba.com/horse/2020106694/,2020106694,セ,6,58.0,大野,,,202601010110,2026-07-25,ライラック賞,右,unknown,良,31,1.0,14.0,0.0,13.0,8.333333333333334,5.533333333333333,30,6.333333333333333,6.5,0.41935483870967744,先行,1.0,corner4_last3,15,6.2,18,6.444444444444445,0.641556,0.621704,1,history_date,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.0,0,11,0.43888888888888883,0.0,0.0,2,5,4,0,6.4,0.5818181818181819,0.35363636363636364,1,2026-07-25-03-10
2026-07-25-03-10,202601010110,2026-07-25,札幌,10,ライラック賞,芝,2600,右,unknown,良,0,3,ウェイクフィールド,https://db.netkeiba.com/horse/2023103500/,2023103500,牡,3,55.0,横山和,,,202601010110,2026-07-25,ライラック賞,右,unknown,良,5,1.0,42.0,0.0,1.0,2.6666666666666665,4.8,5,1.6666666666666667,4.4,0.6,逃げ,1.0,corner4_last3,0,,5,4.8,0.222,0.939593,1,history_date,0.12485,0.117371,0.0,0.0,0.063673,0.061689,0.85,1.0,0,11,0.39444444444444443,0.0,0.0,2,5,4,0,6.4,0.5818181818181819,0.35363636363636364,1,2026-07-25-03-10
2026-07-25-03-10,202601010110,2026-07-25,札幌,10,ライラック賞,芝,2600,右,unknown,良,0,4,ジュンツバメガエシ,https://db.netkeiba.com/horse/2020103208/,2020103208,牡,6,58.0,岩田康,,,202601010110,2026-07-25,ライラック賞,右,unknown,良,19,1.0,20.0,0.0,5.0,3.3333333333333335,3.9473684210526314,19,4.0,4.052631578947368,0.5789473684210527,先行,1.0,corner4_last3,6,3.3333333333333335,19,3.9473684210526314,0.72386,0.870419,1,history_date,0.1215,0.114409,0.1215,0.114409,0.115425,0.109013,0.95,1.0,0,11,0.48888888888888893,0.0,0.0,2,5,4,0,6.4,0.5818181818181819,0.35363636363636364,1,2026-07-25-03-10
2026-07-25-03-10,202601010110,2026-07-25,札幌,10,ライラック賞,芝,2600,右,unknown,良,0,5,ドッビアーコ,https://db.netkeiba.com/horse/2021110130/,2021110130,セ,5,58.0,古川吉,,,202601010110,2026-07-25,ライラック賞,右,unknown,良,17,1.0,28.0,0.0,9.0,10.666666666666666,5.882352941176471,17,8.0,5.470588235294118,0.47058823529411764,差し,1.0,corner4_last3,0,,1,9.0,0.086613,0.614782,1,history_date,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.0,0,11,0.4444444444444444,0.6,0.2,2,5,4,0,6.4,0.5818181818181819,0.35363636363636364,1,2026-07-25-03-10
2026-07-25-03-10,202601010110,2026-07-25,札幌,10,ライラック賞,芝,2600,右,unknown,良,0,6,バースライト,https://db.netkeiba.com/horse/2022104692/,2022104692,牡,4,58.0,浜中,,,202601010110,2026-07-25,ライラック賞,右,unknown,良,8,1.0,20.0,0.0,3.0,3.0,4.875,8,6.333333333333333,4.75,0.75,先行,1.0,corner4_last3,3,4.666666666666667,6,4.0,0.624667,0.902778,1,history_date,0.13518,0.126441,0.1251,0.117591,0.124591,0.117142,0.95,1.0,0,11,0.6166666666666667,0.0,0.0,2,5,4,0,6.4,0.5818181818181819,0.35363636363636364,1,2026-07-25-03-10
2026-07-25-03-10,202601010110,2026-07-25,札幌,10,ライラック賞,芝,2600,右,unknown,良,0,7,ボンドロア,https://db.netkeiba.com/horse/2022105485/,2022105485,牡,4,58.0,角田和,,,202601010110,2026-07-25,ライラック賞,右,unknown,良,13,1.0,27.0,0.0,8.0,7.333333333333333,5.615384615384615,13,1.6666666666666667,2.769230769230769,0.8461538461538461,逃げ,1.0,corner4_last3,9,5.888888888888889,13,5.615384615384615,0.656068,0.716895,1,history_date,0.01512,0.015006,0.01512,0.015006,0.012852,0.01277,0.85,1.0,0,11,0.23888888888888893,0.0,0.0,2,5,4,0,6.4,0.5818181818181819,0.35363636363636364,1,2026-07-25-03-10
2026-07-25-03-10,202601010110,2026-07-25,札幌,10,ライラック賞,芝,2600,右,unknown,良,0,8,ライフセービング,https://db.netkeiba.com/horse/2021105285/,2021105285,牡,5,58.0,古川吉,,,202601010110,2026-07-25,ライラック賞,右,unknown,良,32,1.0,20.0,0.0,7.0,6.333333333333333,4.75,32,7.666666666666667,6.75,0.25,差し,1.0,corner4_last3,9,5.444444444444445,32,4.75,0.673611,0.760741,1,history_date,0.01836,0.018192,0.01836,0.018192,0.017442,0.017291,0.95,1.0,0,11,0.5722222222222222,0.6,0.2,2,5,4,0,6.4,0.5818181818181819,0.35363636363636364,1,2026-07-25-03-10
2026-07-25-03-10,202601010110,2026-07-25,札幌,10,ライラック賞,芝,2600,右,unknown,良,0,9,リギーロ,https://db.netkeiba.com/horse/2022106624/,2022106624,牡,4,58.0,丹内,,,202601010110,2026-07-25,ライラック賞,右,unknown,良,13,1.0,20.0,0.0,9.0,8.666666666666666,5.615384615384615,13,5.666666666666667,4.538461538461538,0.6153846153846154,先行,1.0,corner4_last3,6,6.5,13,5.615384615384615,0.643846,0.668191,1,history_date,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.0,0,11,0.39444444444444443,0.0,0.0,2,5,4,0,6.4,0.5818181818181819,0.35363636363636364,1,2026-07-25-03-10
2026-07-25-03-10,202601010110,2026-07-25,札幌,10,ライラック賞,芝,2600,右,unknown,良,0,10,レイデラルース,https://db.netkeiba.com/horse/2021105475/,2021105475,牡,5,58.0,北村宏,,,202601010110,2026-07-25,ライラック賞,右,unknown,良,14,1.0,84.0,0.045,7.0,6.666666666666667,5.714285714285714,14,3.6666666666666665,4.0,0.7142857142857143,先行,1.0,corner4_last3,6,4.333333333333333,14,5.714285714285714,0.68619,0.702751,1,history_date,0.01836,0.018192,0.01836,0.018192,0.017442,0.017291,0.95,1.0,0,11,0.3611111111111111,0.0,0.0,2,5,4,0,6.4,0.5818181818181819,0.35363636363636364,1,2026-07-25-03-10
2026-07-25-03-10,202601010110,2026-07-25,札幌,10,ライラック賞,芝,2600,右,unknown,良,0,11,レイヤードレッド,https://db.netkeiba.com/horse/2022103310/,2022103310,牡,4,58.0,長浜,,,202601010110,2026-07-25,ライラック賞,右,unknown,良,20,1.0,13.0,0.0,8.0,7.333333333333333,5.25,20,8.0,4.75,0.6,差し,1.0,corner4_last3,0,,20,5.25,0.2175,0.718519,1,history_date,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.0,0,11,0.5555555555555556,0.6,0.2,2,5,4,0,6.4,0.5818181818181819,0.35363636363636364,1,2026-07-25-03-10
